ID,Severity,Start_Time,End_Time,Distance(mi),Start_Lat,Start_Lng,City,County,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition
A-3168354,3,2017-11-05 14:44:58,2017-11-05 15:14:31,0.0,29.808369,-95.335968,Houston,Harris,87.8,49.0,10.0,5.8,0.0,Partly Cloudy
A-3168355,3,2017-11-05 14:45:40,2017-11-05 15:15:17,0.0,29.83301,-95.384178,Houston,Harris,87.8,49.0,10.0,6.9,0.0,Partly Cloudy
A-3168356,2,2017-11-05 16:06:56,2017-11-05 17:06:18,0.0,29.777788,-95.397453,Houston,Harris,86.0,55.0,10.0,9.2,0.0,Partly Cloudy
A-3168357,2,2017-11-05 19:28:00,2017-11-05 20:27:37,0.0,29.78442,-95.513664,Houston,Harris,77.0,83.0,10.0,8.1,0.0,Clear
A-3170148,2,2017-11-06 04:13:00,2017-11-06 04:42:43,0.0,29.636276,-95.493011,Houston,Harris,73.4,94.0,10.0,3.5,0.0,Mostly Cloudy
A-3170149,2,2017-11-06 05:12:13,2017-11-06 05:57:02,0.0,29.731766,-95.464241,Houston,Harris,73.4,94.0,10.0,5.8,0.0,Mostly Cloudy
A-3170150,2,2017-11-06 05:12:50,2017-11-06 05:42:35,0.0,29.851442,-95.510178,Houston,Harris,75.0,90.0,10.0,8.1,0.0,Overcast
A-3170151,3,2017-11-06 05:59:56,2017-11-06 06:44:39,0.0,29.814972,-95.375809,Houston,Harris,73.4,94.0,10.0,0.0,0.0,Mostly Cloudy
A-3170152,2,2017-11-06 06:07:19,2017-11-06 06:35:19,2.220000028610229,29.937519,-95.459892,Houston,Harris,73.9,93.0,10.0,4.6,0.0,Mostly Cloudy
A-3170153,3,2017-11-06 06:15:06,2017-11-06 06:44:51,0.0,29.77791,-95.381104,Houston,Harris,73.4,94.0,10.0,5.8,0.0,Mostly Cloudy
A-3170154,2,2017-11-06 06:32:36,2017-11-06 07:17:25,0.0,29.744581,-95.38192,Houston,Harris,73.4,94.0,9.0,6.9,0.0,Mostly Cloudy
A-3170155,2,2017-11-06 06:37:11,2017-11-06 07:21:56,0.0,29.86725,-95.564011,Houston,Harris,73.9,93.0,10.0,6.9,0.0,Mostly Cloudy
A-3170156,2,2017-11-06 06:35:55,2017-11-06 07:20:36,0.0,29.937679,-95.454964,Houston,Harris,73.9,93.0,10.0,4.6,0.0,Mostly Cloudy
A-3170157,2,2017-11-06 06:39:53,2017-11-06 07:24:16,0.0,29.937849,-95.432373,Houston,Harris,73.9,93.0,10.0,0.0,0.0,Mostly Cloudy
A-3170158,2,2017-11-06 06:45:06,2017-11-06 07:29:53,0.0,29.84145,-95.488853,Houston,Harris,73.4,94.0,9.0,6.9,0.0,Mostly Cloudy
A-3170159,2,2017-11-06 06:54:12,2017-11-06 07:38:59,0.0,29.716337,-95.493141,Houston,Harris,73.4,94.0,9.0,4.6,0.0,Mostly Cloudy
A-3170160,2,2017-11-06 06:56:42,2017-11-06 07:41:29,0.0,29.557812,-95.117302,Houston,Harris,73.4,88.0,10.0,0.0,0.0,Shallow Fog
A-3170161,2,2017-11-06 07:00:24,2017-11-06 07:45:06,0.0,29.694134,-95.30172,Houston,Harris,73.0,93.0,9.0,3.5,0.0,Scattered Clouds
A-3170162,2,2017-11-06 06:59:10,2017-11-06 07:43:40,0.0,29.813601,-95.353271,Houston,Harris,73.4,94.0,9.0,4.6,0.0,Mostly Cloudy
A-3170163,2,2017-11-06 07:07:53,2017-11-06 07:52:36,0.0,29.784531,-95.563042,Houston,Harris,73.4,94.0,9.0,6.9,0.0,Mostly Cloudy
A-3170164,2,2017-11-06 07:13:27,2017-11-06 07:58:03,0.0,29.677496,-95.427597,Houston,Harris,73.4,94.0,9.0,6.9,0.0,Mostly Cloudy
A-3170165,2,2017-11-06 07:16:08,2017-11-06 08:00:56,0.0,29.627745,-95.413963,Houston,Harris,73.4,94.0,9.0,6.9,0.0,Mostly Cloudy
A-3170166,2,2017-11-06 07:32:52,2017-11-06 08:17:41,0.0,29.613331,-95.4459,Houston,Fort Bend,69.4,99.0,2.0,0.0,0.0,Mostly Cloudy
A-3170167,2,2017-11-06 07:32:52,2017-11-06 08:17:41,0.0,29.850498,-95.488335,Houston,Harris,73.4,94.0,9.0,6.9,0.0,Scattered Clouds
A-3170168,2,2017-11-06 07:36:03,2017-11-06 08:20:53,0.0,29.690601,-95.542183,Houston,Harris,73.4,94.0,9.0,6.9,0.0,Scattered Clouds
A-3170169,2,2017-11-06 07:38:22,2017-11-06 08:23:11,0.0,29.841358000000003,-95.501625,Houston,Harris,75.0,94.0,10.0,5.8,0.0,Clear
A-3170170,2,2017-11-06 07:42:28,2017-11-06 08:27:10,0.0,29.693436,-95.322586,Houston,Harris,75.9,94.0,10.0,3.5,0.0,Mostly Cloudy
A-3170171,2,2017-11-06 07:41:59,2017-11-06 08:26:43,0.0,29.807972,-95.301865,Houston,Harris,73.4,94.0,9.0,6.9,0.0,Scattered Clouds
A-3170173,2,2017-11-06 07:47:09,2017-11-06 08:31:56,0.0,29.815418,-95.502502,Houston,Harris,75.2,89.0,9.0,9.2,0.0,Scattered Clouds
A-3170175,2,2017-11-06 07:54:54,2017-11-06 08:39:42,0.0,29.729067,-95.520538,Houston,Harris,75.2,89.0,9.0,9.2,0.0,Scattered Clouds
A-3170176,2,2017-11-06 07:58:25,2017-11-06 08:43:00,0.0,29.600239,-95.317863,Houston,Harris,75.9,94.0,10.0,3.5,0.0,Mostly Cloudy
A-3170177,2,2017-11-06 07:56:51,2017-11-06 08:41:41,0.0,29.625635,-95.331566,Houston,Harris,75.9,94.0,10.0,3.5,0.0,Mostly Cloudy
A-3170178,2,2017-11-06 07:55:59,2017-11-06 08:40:48,0.0,29.705935,-95.595612,Houston,Harris,75.0,94.0,10.0,4.6,0.0,Overcast
A-3170179,2,2017-11-06 07:56:27,2017-11-06 08:41:15,0.0,29.80032700000001,-95.688461,Houston,Harris,73.4,100.0,6.0,6.9,0.0,Clear
A-3170180,2,2017-11-06 08:02:59,2017-11-06 08:47:46,0.0,29.849449,-95.476608,Houston,Harris,75.2,89.0,9.0,9.2,0.0,Scattered Clouds
A-3170181,2,2017-11-06 08:07:46,2017-11-06 08:52:34,0.0,29.656693,-95.574684,Houston,Harris,75.0,94.0,10.0,4.6,0.0,Overcast
A-3170182,2,2017-11-06 08:07:19,2017-11-06 08:52:09,0.0,29.659403,-95.476517,Houston,Harris,75.2,89.0,8.0,0.0,0.0,Partly Cloudy
A-3170183,2,2017-11-06 08:09:04,2017-11-06 08:53:54,0.0,29.67592,-95.537338,Houston,Harris,75.2,89.0,8.0,0.0,0.0,Partly Cloudy
A-3170184,2,2017-11-06 08:12:17,2017-11-06 08:57:00,0.0,29.66640300000001,-95.492256,Houston,Harris,75.2,89.0,8.0,0.0,0.0,Partly Cloudy
A-3170185,2,2017-11-06 08:12:53,2017-11-06 08:57:41,0.0,29.708921000000004,-95.500626,Houston,Harris,75.2,89.0,8.0,0.0,0.0,Partly Cloudy
A-3170186,2,2017-11-06 08:25:28,2017-11-06 09:10:08,0.0,29.859133,-95.362808,Houston,Harris,78.1,84.0,10.0,10.4,0.0,Overcast
A-3170187,2,2017-11-06 08:27:36,2017-11-06 09:12:20,0.0,29.700882,-95.296364,Houston,Harris,79.0,84.0,10.0,9.2,0.0,Mostly Cloudy
A-3170188,2,2017-11-06 08:33:18,2017-11-06 09:18:04,0.0,29.708652,-95.52784,Houston,Harris,77.0,83.0,9.0,8.1,0.0,Scattered Clouds
A-3170189,2,2017-11-06 08:34:09,2017-11-06 09:18:57,0.0,29.713428000000004,-95.610741,Houston,Harris,79.0,82.0,10.0,8.1,0.0,Mostly Cloudy
A-3170190,2,2017-11-06 08:33:42,2017-11-06 09:18:31,0.0,29.7367,-95.365761,Houston,Harris,77.0,83.0,9.0,8.1,0.0,Scattered Clouds
A-3170191,2,2017-11-06 08:34:39,2017-11-06 09:19:27,0.0,29.87093,-95.414879,Houston,Harris,78.1,84.0,10.0,10.4,0.0,Overcast
A-3170192,2,2017-11-06 08:43:01,2017-11-06 09:27:50,0.0,29.700867,-95.345673,Houston,Harris,77.0,83.0,9.0,8.1,0.0,Scattered Clouds
A-3170193,2,2017-11-06 08:43:20,2017-11-06 09:28:11,0.0,29.756828,-95.479645,Houston,Harris,77.0,83.0,9.0,8.1,0.0,Scattered Clouds
A-3170194,2,2017-11-06 08:46:09,2017-11-06 09:15:39,0.0,29.960157,-95.547371,Houston,Harris,78.1,84.0,10.0,8.1,0.0,Mostly Cloudy
A-3170195,3,2017-11-06 08:51:55,2017-11-06 09:36:30,0.0,29.651827,-95.452286,Houston,Harris,77.0,83.0,9.0,5.8,0.0,Mostly Cloudy
A-3170196,2,2017-11-06 08:55:15,2017-11-06 09:40:05,0.0,29.750437,-95.501122,Houston,Harris,77.0,83.0,9.0,5.8,0.0,Mostly Cloudy
A-3170197,3,2017-11-06 08:58:45,2017-11-06 09:43:25,0.0,29.723642,-95.490814,Houston,Harris,77.0,83.0,9.0,5.8,0.0,Mostly Cloudy
A-3170198,2,2017-11-06 09:03:01,2017-11-06 09:47:43,0.0,29.756536,-95.455147,Houston,Harris,77.0,83.0,9.0,5.8,0.0,Mostly Cloudy
A-3170199,2,2017-11-06 09:10:25,2017-11-06 09:55:12,0.0,29.744549,-95.360794,Houston,Harris,78.8,78.0,9.0,3.5,0.0,Overcast
A-3170200,2,2017-11-06 09:09:59,2017-11-06 09:54:36,0.0,29.760391,-95.352074,Houston,Harris,78.8,78.0,9.0,3.5,0.0,Overcast
A-3170201,2,2017-11-06 09:13:36,2017-11-06 09:58:13,0.0,29.784798,-95.562965,Houston,Harris,78.8,78.0,9.0,3.5,0.0,Overcast
A-3170202,2,2017-11-06 09:15:19,2017-11-06 09:59:59,0.0,29.79706,-95.271584,Houston,Harris,79.0,84.0,10.0,9.2,0.0,Mostly Cloudy
A-3170203,2,2017-11-06 09:15:41,2017-11-06 10:00:31,0.0,29.715454,-95.604706,Houston,Harris,79.0,82.0,10.0,8.1,0.0,Mostly Cloudy
A-3170204,2,2017-11-06 09:18:56,2017-11-06 10:02:55,0.0,29.770483,-95.340607,Houston,Harris,78.8,78.0,9.0,3.5,0.0,Overcast
A-3170205,2,2017-11-06 09:23:34,2017-11-06 10:08:15,0.0,29.703985,-95.56752,Houston,Harris,81.0,77.0,10.0,11.5,0.0,Overcast
A-3170206,2,2017-11-06 09:29:22,2017-11-06 10:13:52,0.0,29.678253,-95.41922,Houston,Harris,78.8,78.0,9.0,3.5,0.0,Overcast
A-3170207,2,2017-11-06 09:32:48,2017-11-06 10:17:17,0.0,29.5972,-95.426483,Houston,Harris,78.3,83.0,10.0,5.8,0.0,Mostly Cloudy
A-3170208,2,2017-11-06 09:37:56,2017-11-06 10:22:46,0.0,29.703707,-95.587852,Houston,Harris,81.0,77.0,10.0,11.5,0.0,Overcast
A-3170209,2,2017-11-06 09:41:22,2017-11-06 10:26:10,0.0,29.752708,-95.380402,Houston,Harris,78.8,78.0,9.0,3.5,0.0,Overcast
A-3170210,2,2017-11-06 09:48:05,2017-11-06 10:32:53,0.0,29.723576,-95.49308,Houston,Harris,78.8,78.0,9.0,3.5,0.0,Overcast
A-3170211,2,2017-11-06 09:47:34,2017-11-06 10:32:24,0.0,29.86455,-95.33316,Houston,Harris,82.0,71.0,10.0,9.2,0.0,Mostly Cloudy
A-3170213,3,2017-11-06 09:51:58,2017-11-06 10:21:27,0.0,29.784895,-95.64492,Houston,Harris,81.0,77.0,10.0,12.7,0.0,Mostly Cloudy
A-3170214,2,2017-11-06 09:56:56,2017-11-06 10:41:46,0.0,29.682228,-95.403175,Houston,Harris,78.8,78.0,9.0,3.5,0.0,Overcast
A-3170215,2,2017-11-06 09:56:13,2017-11-06 10:41:04,0.0,29.68837000000001,-95.570274,Houston,Harris,81.0,77.0,10.0,12.7,0.0,Mostly Cloudy
A-3170216,2,2017-11-06 09:56:32,2017-11-06 10:41:23,0.0,29.70361500000001,-95.596191,Houston,Harris,81.0,77.0,10.0,12.7,0.0,Mostly Cloudy
A-3170217,3,2017-11-06 09:59:16,2017-11-06 10:43:45,0.0,29.726707,-95.266808,Houston,Harris,82.0,74.0,10.0,13.8,0.0,Scattered Clouds
A-3170218,2,2017-11-06 09:55:53,2017-11-06 10:40:41,0.0,29.841358000000003,-95.501625,Houston,Harris,80.1,76.0,10.0,12.7,0.0,Mostly Cloudy
A-3170219,2,2017-11-06 09:58:03,2017-11-06 10:42:45,0.0,29.85033,-95.563911,Houston,Harris,80.1,76.0,10.0,12.7,0.0,Mostly Cloudy
A-3170220,2,2017-11-06 10:13:59,2017-11-06 10:58:47,0.0,29.606436,-95.415092,Houston,Harris,82.4,66.0,10.0,9.2,0.0,Partly Cloudy
A-3170221,2,2017-11-06 10:15:46,2017-11-06 11:00:22,0.0,29.707146,-95.549515,Houston,Harris,82.4,66.0,10.0,9.2,0.0,Partly Cloudy
A-3170222,2,2017-11-06 10:19:13,2017-11-06 11:04:02,0.0,29.734356,-95.399063,Houston,Harris,82.4,66.0,10.0,9.2,0.0,Partly Cloudy
A-3170223,2,2017-11-06 10:19:50,2017-11-06 11:04:29,0.0,29.836468,-95.563721,Houston,Harris,80.1,76.0,10.0,12.7,0.0,Mostly Cloudy
A-3170224,2,2017-11-06 10:23:12,2017-11-06 11:07:58,0.0,29.627638,-95.234146,Houston,Harris,82.0,74.0,10.0,13.8,0.0,Scattered Clouds
A-3170225,2,2017-11-06 10:23:31,2017-11-06 11:08:22,0.0,29.755333,-95.35482,Houston,Harris,82.4,66.0,10.0,9.2,0.0,Partly Cloudy
A-3170226,2,2017-11-06 10:28:29,2017-11-06 11:13:15,0.0,29.707045,-95.335205,Houston,Harris,82.4,66.0,10.0,9.2,0.0,Partly Cloudy
A-3170227,3,2017-11-06 10:35:16,2017-11-06 11:19:51,1.2799999713897705,29.729286,-95.266472,Houston,Harris,86.0,63.0,10.0,10.4,0.0,Scattered Clouds
A-3170228,2,2017-11-06 10:37:49,2017-11-06 11:22:35,0.0,29.665545,-95.413124,Houston,Harris,82.4,66.0,10.0,9.2,0.0,Partly Cloudy
A-3170229,2,2017-11-06 10:42:47,2017-11-06 11:27:34,0.0,29.813915,-95.382599,Houston,Harris,82.4,66.0,10.0,9.2,0.0,Partly Cloudy
A-3170230,2,2017-11-06 10:46:39,2017-11-06 11:31:17,0.0,29.757082,-95.352119,Houston,Harris,82.4,66.0,10.0,9.2,0.0,Partly Cloudy
A-3170232,2,2017-11-06 10:59:08,2017-11-06 11:43:56,0.0,29.885069,-95.30883,Houston,Harris,84.0,63.0,10.0,11.5,0.0,Mostly Cloudy
A-3170233,2,2017-11-06 11:03:50,2017-11-06 11:48:39,0.0,29.848391,-95.468918,Houston,Harris,82.4,66.0,10.0,9.2,0.0,Partly Cloudy
A-3170234,2,2017-11-06 11:07:26,2017-11-06 11:52:14,0.0,29.854706,-95.476814,Houston,Harris,82.4,66.0,10.0,9.2,0.0,Mostly Cloudy
A-3170235,2,2017-11-06 11:20:24,2017-11-06 12:05:14,0.0,29.611736,-95.266563,Houston,Harris,86.0,63.0,10.0,10.4,0.0,Scattered Clouds
A-3170236,2,2017-11-06 11:35:31,2017-11-06 12:05:14,0.0,29.693012,-95.545631,Houston,Harris,84.2,58.0,10.0,9.2,0.0,Mostly Cloudy
A-3170237,2,2017-11-06 11:34:56,2017-11-06 12:04:41,0.0,29.845404,-95.397629,Houston,Harris,84.2,58.0,10.0,9.2,0.0,Mostly Cloudy
A-3170238,2,2017-11-06 11:50:27,2017-11-06 12:19:39,0.0,29.784531,-95.563042,Houston,Harris,86.0,55.0,10.0,4.6,0.0,Mostly Cloudy
A-3170239,2,2017-11-06 11:50:49,2017-11-06 12:20:36,0.0,29.73094600000001,-95.426605,Houston,Harris,86.0,55.0,10.0,4.6,0.0,Mostly Cloudy
A-3170240,2,2017-11-06 11:58:51,2017-11-06 12:28:38,0.0,29.840914,-95.42878,Houston,Harris,86.0,55.0,10.0,4.6,0.0,Mostly Cloudy
A-3170241,3,2017-11-06 12:13:29,2017-11-06 12:43:06,0.0,29.931725,-95.412003,Houston,Harris,84.9,61.0,10.0,9.2,0.0,Scattered Clouds
A-3170242,3,2017-11-06 12:19:54,2017-11-06 12:49:04,0.0,29.784491,-95.666649,Houston,Harris,87.1,55.0,10.0,17.3,0.0,Partly Cloudy
A-3170243,2,2017-11-06 12:15:52,2017-11-06 13:00:23,0.0,29.791695,-95.267982,Houston,Harris,84.9,63.0,10.0,10.4,0.0,Scattered Clouds
A-3170246,2,2017-11-06 13:39:29,2017-11-06 14:09:12,0.0,29.614115,-95.387199,Houston,Harris,87.8,49.0,10.0,6.9,0.0,Partly Cloudy
A-3170247,2,2017-11-06 14:08:03,2017-11-06 14:37:41,0.0,29.657518,-95.402122,Houston,Harris,87.8,49.0,10.0,4.6,0.0,Scattered Clouds
A-3170249,3,2017-11-06 15:05:30,2017-11-06 15:35:02,0.0,29.740953,-95.458351,Houston,Harris,87.8,49.0,10.0,3.5,0.0,Scattered Clouds
A-3170250,3,2017-11-06 16:02:51,2017-11-06 16:32:08,0.0,29.606495,-95.205711,Houston,Harris,88.0,55.0,10.0,11.5,0.0,Scattered Clouds
A-3170252,2,2017-11-06 16:39:56,2017-11-06 17:09:48,0.0,29.802835,-95.484848,Houston,Harris,86.0,55.0,10.0,5.8,0.0,Partly Cloudy
A-3170253,2,2017-11-06 16:41:59,2017-11-06 17:11:59,0.0,29.785048,-95.614098,Houston,Harris,84.9,51.0,10.0,11.5,0.0,Clear
A-3170254,2,2017-11-06 16:59:21,2017-11-06 17:29:04,0.0,29.754965,-95.558174,Houston,Harris,86.0,51.0,10.0,6.9,0.0,Clear
A-3170255,2,2017-11-06 17:02:36,2017-11-06 17:32:27,0.0,29.643835,-95.375984,Houston,Harris,86.0,51.0,10.0,6.9,0.0,Clear
A-3170256,2,2017-11-06 17:13:22,2017-11-06 17:43:11,0.0,29.723892,-95.516747,Houston,Harris,84.2,58.0,10.0,8.1,0.0,Clear
A-3170257,2,2017-11-06 17:20:47,2017-11-06 17:50:40,0.0,29.744938,-95.558281,Houston,Harris,84.2,58.0,10.0,8.1,0.0,Clear
A-3170258,2,2017-11-06 17:36:32,2017-11-06 18:06:20,0.0,29.747631,-95.365944,Houston,Harris,82.4,62.0,10.0,6.9,0.0,Clear
A-3170259,2,2017-11-06 17:56:43,2017-11-06 18:26:36,0.0,29.66256,-95.439636,Houston,Harris,80.6,65.0,10.0,3.5,0.0,Clear
A-3170262,2,2017-11-06 18:51:48,2017-11-06 19:21:20,0.0,29.712788,-95.624107,Houston,Harris,78.1,74.0,10.0,12.7,0.0,Clear
A-3170263,3,2017-11-06 18:53:31,2017-11-06 19:23:10,0.0,29.724899,-95.266602,Houston,Harris,79.0,77.0,10.0,8.1,0.0,Partly Cloudy
A-3170264,2,2017-11-06 19:19:55,2017-11-06 19:49:27,0.0,29.94005,-95.303795,Houston,Harris,80.1,69.0,10.0,5.8,0.0,Partly Cloudy
A-3170265,2,2017-11-06 19:26:02,2017-11-06 19:55:54,0.0,29.700912,-95.375816,Houston,Harris,77.0,78.0,10.0,9.2,0.0,Clear
A-3170266,2,2017-11-06 19:31:52,2017-11-06 20:01:43,0.0,29.828865000000004,-95.361343,Houston,Harris,77.0,78.0,10.0,9.2,0.0,Clear
A-3170268,2,2017-11-06 20:37:59,2017-11-06 21:07:51,0.0,29.833843,-95.604858,Houston,Harris,75.9,82.0,10.0,5.8,0.0,Clear
A-3170270,2,2017-11-06 21:45:52,2017-11-06 22:15:42,0.0,29.626778,-95.285522,Houston,Harris,75.0,94.0,10.0,8.1,0.0,Partly Cloudy
A-3170271,2,2017-11-06 22:26:01,2017-11-06 22:55:55,0.0,29.73782000000001,-95.484291,Houston,Harris,73.4,94.0,10.0,10.4,0.0,Clear
A-3172290,2,2017-11-07 04:04:43,2017-11-07 04:34:25,0.0,29.73122,-95.559776,Houston,Harris,73.4,100.0,10.0,4.6,0.0,Partly Cloudy
A-3172291,3,2017-11-07 04:11:49,2017-11-07 04:41:27,0.0,29.784573,-95.517441,Houston,Harris,73.4,100.0,10.0,5.8,0.0,Mostly Cloudy
A-3172293,2,2017-11-07 04:57:15,2017-11-07 05:27:05,0.0,29.720440000000004,-95.575829,Houston,Harris,73.9,93.0,10.0,3.5,0.0,Mostly Cloudy
A-3172297,2,2017-11-07 06:32:22,2017-11-07 07:02:10,0.0,29.984922,-95.308578,Houston,Harris,72.0,97.0,8.0,0.0,0.0,Shallow Fog
A-3172298,2,2017-11-07 06:39:47,2017-11-07 07:09:36,0.0,29.79322800000001,-95.522171,Houston,Harris,73.4,100.0,9.0,0.0,0.0,Partly Cloudy
A-3172299,2,2017-11-07 06:49:09,2017-11-07 07:18:55,0.0,29.745453,-95.385979,Houston,Harris,73.4,100.0,8.0,0.0,0.0,Partly Cloudy
A-3172300,3,2017-11-07 06:47:51,2017-11-07 07:17:13,0.0,29.809574,-95.340668,Houston,Harris,73.4,100.0,8.0,0.0,0.0,Partly Cloudy
A-3172301,2,2017-11-07 06:49:48,2017-11-07 07:19:34,0.0,29.845772,-95.428825,Houston,Harris,73.4,100.0,8.0,0.0,0.0,Partly Cloudy
A-3172302,2,2017-11-07 06:56:58,2017-11-07 07:26:37,0.0,29.628805,-95.425323,Houston,Harris,73.4,100.0,8.0,0.0,0.0,Partly Cloudy
A-3172303,2,2017-11-07 06:56:07,2017-11-07 07:25:56,0.0,29.860739,-95.409515,Houston,Harris,73.4,100.0,8.0,0.0,0.0,Partly Cloudy
A-3172304,3,2017-11-07 07:01:15,2017-11-07 07:30:56,0.0,29.697201,-95.311127,Houston,Harris,73.0,96.0,7.0,3.5,0.0,Mostly Cloudy
A-3172305,2,2017-11-07 07:04:56,2017-11-07 07:34:44,0.0,29.865662,-95.500183,Houston,Harris,73.0,96.0,6.0,0.0,0.0,Overcast
A-3172306,2,2017-11-07 07:04:28,2017-11-07 07:34:19,0.0,29.92214,-95.407562,Houston,Harris,72.0,97.0,8.0,0.0,0.0,Shallow Fog
A-3172307,2,2017-11-07 07:09:04,2017-11-07 07:38:52,0.0,29.653479,-95.355377,Houston,Harris,73.4,100.0,9.0,3.5,0.0,Partly Cloudy
A-3172308,2,2017-11-07 07:24:03,2017-11-07 08:23:55,0.0,29.624212,-95.460938,Houston,Harris,73.4,100.0,9.0,3.5,0.0,Partly Cloudy
A-3172309,3,2017-11-07 07:22:48,2017-11-07 08:22:36,0.0,29.790005,-95.371902,Houston,Harris,73.4,100.0,9.0,3.5,0.0,Partly Cloudy
A-3172310,3,2017-11-07 07:22:48,2017-11-07 08:22:36,0.0,29.997705,-95.425339,Houston,Harris,73.0,100.0,5.0,0.0,0.0,Mostly Cloudy
A-3172311,2,2017-11-07 07:30:37,2017-11-07 08:15:26,0.0,29.766529,-95.398109,Houston,Harris,73.4,100.0,9.0,3.5,0.0,Partly Cloudy
A-3172312,2,2017-11-07 07:32:42,2017-11-07 08:17:29,0.0,29.661963,-95.52816,Houston,Harris,73.4,100.0,9.0,3.5,0.0,Partly Cloudy
A-3172313,2,2017-11-07 07:39:09,2017-11-07 08:24:00,0.0,29.760534000000003,-95.367188,Houston,Harris,73.4,100.0,9.0,3.5,0.0,Partly Cloudy
A-3172314,2,2017-11-07 07:48:53,2017-11-07 08:18:42,0.0,29.669641,-95.353439,Houston,Harris,75.9,94.0,10.0,4.6,0.0,Mostly Cloudy
A-3172315,3,2017-11-07 07:46:57,2017-11-07 08:16:35,0.0,29.688772,-95.332016,Houston,Harris,75.9,94.0,10.0,4.6,0.0,Mostly Cloudy
A-3172316,2,2017-11-07 07:47:24,2017-11-07 08:17:14,0.0,29.803898,-95.378105,Houston,Harris,75.2,89.0,9.0,0.0,0.0,Partly Cloudy
A-3172317,2,2017-11-07 07:58:25,2017-11-07 08:28:12,0.0,29.621222,-95.285416,Houston,Harris,75.9,94.0,10.0,4.6,0.0,Mostly Cloudy
A-3172318,2,2017-11-07 07:56:51,2017-11-07 08:26:40,0.0,29.627766,-95.390358,Houston,Harris,75.2,89.0,9.0,0.0,0.0,Partly Cloudy
A-3172319,2,2017-11-07 07:56:23,2017-11-07 08:26:02,0.0,29.693386,-95.293579,Houston,Harris,75.9,94.0,10.0,4.6,0.0,Mostly Cloudy
A-3172320,2,2017-11-07 07:57:27,2017-11-07 08:27:12,0.0,29.734423,-95.397888,Houston,Harris,75.2,89.0,9.0,0.0,0.0,Partly Cloudy
A-3172321,2,2017-11-07 08:04:38,2017-11-07 08:34:29,0.0,29.735243,-95.332024,Houston,Harris,75.2,89.0,9.0,0.0,0.0,Partly Cloudy
A-3172322,2,2017-11-07 08:05:11,2017-11-07 08:34:59,0.0,29.810505,-95.374489,Houston,Harris,75.2,89.0,9.0,0.0,0.0,Partly Cloudy
A-3172323,2,2017-11-07 08:15:21,2017-11-07 08:45:09,0.0,29.653553,-95.550423,Houston,Harris,75.9,91.0,10.0,4.6,0.0,Partly Cloudy
A-3172324,2,2017-11-07 08:12:26,2017-11-07 08:42:16,0.0,29.736151,-95.392464,Houston,Harris,75.2,89.0,9.0,0.0,0.0,Partly Cloudy
A-3172325,2,2017-11-07 08:14:25,2017-11-07 08:44:08,0.0,29.778469,-95.411705,Houston,Harris,75.2,89.0,9.0,0.0,0.0,Partly Cloudy
A-3172326,2,2017-11-07 08:14:54,2017-11-07 08:44:43,0.0,29.807882,-95.375458,Houston,Harris,75.2,89.0,9.0,0.0,0.0,Partly Cloudy
A-3172327,2,2017-11-07 08:11:59,2017-11-07 08:41:48,0.0,29.872908,-95.492722,Houston,Harris,75.9,94.0,7.0,3.5,0.0,Mostly Cloudy
A-3172328,3,2017-11-07 08:12:58,2017-11-07 08:42:41,0.0,29.931725,-95.412003,Houston,Harris,75.9,94.0,7.0,3.5,0.0,Mostly Cloudy
A-3172329,2,2017-11-07 08:24:01,2017-11-07 08:53:29,5.25,29.75508300000001,-95.14592,Houston,Harris,79.0,88.0,10.0,9.2,0.0,Mostly Cloudy
A-3172330,2,2017-11-07 08:23:07,2017-11-07 08:52:57,0.0,29.803213,-95.280167,Houston,Harris,75.2,89.0,9.0,0.0,0.0,Partly Cloudy
A-3172331,2,2017-11-07 08:42:06,2017-11-07 09:11:52,0.0,29.727957,-95.279243,Houston,Harris,79.0,88.0,10.0,9.2,0.0,Mostly Cloudy
A-3172332,2,2017-11-07 08:43:52,2017-11-07 09:13:41,0.0,29.72957,-95.282196,Houston,Harris,79.0,88.0,10.0,9.2,0.0,Mostly Cloudy
A-3172333,2,2017-11-07 08:43:25,2017-11-07 09:13:08,0.0,29.776438,-95.315399,Houston,Harris,77.0,83.0,9.0,8.1,0.0,Clear
A-3172334,2,2017-11-07 08:41:36,2017-11-07 09:11:21,0.0,29.857668,-95.321754,Houston,Harris,78.1,90.0,10.0,4.6,0.0,Mostly Cloudy
A-3172335,2,2017-11-07 08:46:57,2017-11-07 09:16:43,0.0,29.655994,-95.51091,Houston,Harris,77.0,83.0,9.0,4.6,0.0,Clear
A-3172336,2,2017-11-07 09:02:22,2017-11-07 09:31:54,0.0,29.730791,-95.405357,Houston,Harris,77.0,83.0,9.0,4.6,0.0,Clear
A-3172337,2,2017-11-07 09:08:05,2017-11-07 09:37:50,0.0,29.775875,-95.218262,Houston,Harris,79.0,88.0,10.0,9.2,0.0,Mostly Cloudy
A-3172338,2,2017-11-07 09:28:46,2017-11-07 09:58:33,0.0,29.740223,-95.467461,Houston,Harris,78.8,78.0,10.0,4.6,0.0,Scattered Clouds
A-3172339,2,2017-11-07 09:34:27,2017-11-07 10:04:14,0.0,29.686764,-95.508705,Houston,Harris,78.8,78.0,10.0,4.6,0.0,Scattered Clouds
